system:index,City,Date,montlyPrecipSumAvg,.geo
4_7_2,Farafenni,03_01_2009,0.0,
4_7_3,Farafenni,04_01_2009,0.0,
4_7_4,Farafenni,05_01_2009,0.049646656908678206,
4_7_5,Farafenni,06_01_2009,65.9329769558091,
4_7_6,Farafenni,07_01_2009,191.50848248424168,
4_7_7,Farafenni,08_01_2009,407.22637062401543,
4_7_8,Farafenni,09_01_2009,209.3272841479084,
4_7_9,Farafenni,10_01_2009,21.696508225047808,
4_7_10,Farafenni,11_01_2009,2.5649953728234953,
4_7_11,Farafenni,12_01_2009,0.5766337346216073,
4_8_0,Farafenni,01_01_2010,0.178955088642649,
4_8_1,Farafenni,02_01_2010,0.03136219347625976,
4_8_2,Farafenni,03_01_2010,0.0,
4_8_3,Farafenni,04_01_2010,0.09694784566780151,
4_8_4,Farafenni,05_01_2010,1.4524397854399056,
4_8_5,Farafenni,06_01_2010,83.3196665397135,
4_8_6,Farafenni,07_01_2010,195.3362495224171,
4_8_7,Farafenni,08_01_2010,216.10445328127986,
4_8_8,Farafenni,09_01_2010,245.05108390080363,
4_8_9,Farafenni,10_01_2010,27.58217020174387,
4_8_10,Farafenni,11_01_2010,0.18065894761184467,
4_8_11,Farafenni,12_01_2010,0.5131729034233754,
4_9_0,Farafenni,01_01_2011,0.0769968996685822,
4_9_1,Farafenni,02_01_2011,0.019111833821868058,
4_9_2,Farafenni,03_01_2011,0.0,
4_9_3,Farafenni,04_01_2011,0.0,
4_9_4,Farafenni,05_01_2011,0.0,
4_9_5,Farafenni,06_01_2011,37.94376011259382,
4_9_6,Farafenni,07_01_2011,91.48861663639313,
4_9_7,Farafenni,08_01_2011,280.47599084645464,
4_9_8,Farafenni,09_01_2011,111.72182624145353,
4_9_9,Farafenni,10_01_2011,41.21831970587258,
4_9_10,Farafenni,11_01_2011,1.2624475631352676,
4_9_11,Farafenni,12_01_2011,0.37897688515580474,
4_10_0,Farafenni,01_01_2012,0.12687540834363364,
4_10_1,Farafenni,02_01_2012,0.04043730356703952,
4_10_2,Farafenni,03_01_2012,7.464181633731809E-4,
4_10_3,Farafenni,04_01_2012,0.0,
4_10_4,Farafenni,05_01_2012,0.38845129119349253,
4_10_5,Farafenni,06_01_2012,68.79992905417556,
4_10_6,Farafenni,07_01_2012,178.80071213795514,
4_10_7,Farafenni,08_01_2012,243.45663730641724,
4_10_8,Farafenni,09_01_2012,236.61091759341704,
4_10_9,Farafenni,10_01_2012,38.349101307809086,
4_10_10,Farafenni,11_01_2012,1.1533921037986616,
4_10_11,Farafenni,12_01_2012,0.5365029806114242,
4_11_0,Farafenni,01_01_2013,0.16480498688939174,
4_11_1,Farafenni,02_01_2013,0.006171557218559625,
4_11_2,Farafenni,03_01_2013,0.005355142071650855,
4_11_3,Farafenni,04_01_2013,0.0,
4_11_4,Farafenni,05_01_2013,2.557290816550445,
4_11_5,Farafenni,06_01_2013,38.215369159157724,
4_11_6,Farafenni,07_01_2013,88.23780995318076,
4_11_7,Farafenni,08_01_2013,284.0268789910021,
4_11_8,Farafenni,09_01_2013,130.5176449949366,
4_11_9,Farafenni,10_01_2013,38.448592027847305,
4_11_10,Farafenni,11_01_2013,1.7373837498195213,
4_11_11,Farafenni,12_01_2013,0.3261459187700633,
4_12_0,Farafenni,01_01_2014,0.13848154284942532,
4_12_1,Farafenni,02_01_2014,0.0,
4_12_2,Farafenni,03_01_2014,0.020021732052779528,
4_12_3,Farafenni,04_01_2014,0.0,
4_12_4,Farafenni,05_01_2014,0.9640351273980455,
4_12_5,Farafenni,06_01_2014,25.975422831088625,
4_12_6,Farafenni,07_01_2014,65.8326384362482,
4_12_7,Farafenni,08_01_2014,165.99078910468356,
4_12_8,Farafenni,09_01_2014,193.74556286300088,
4_12_9,Farafenni,10_01_2014,46.07636562926559,
4_12_10,Farafenni,11_01_2014,1.5770830273230083,
4_12_11,Farafenni,12_01_2014,0.5633751247586938,
4_13_0,Farafenni,01_01_2015,0.18343082243112036,
4_13_1,Farafenni,02_01_2015,0.013596153016608485,
4_13_2,Farafenni,03_01_2015,0.007059546665378913,
4_13_3,Farafenni,04_01_2015,0.0,
4_13_4,Farafenni,05_01_2015,0.01965781793756,
4_13_5,Farafenni,06_01_2015,18.78432373322535,
4_13_6,Farafenni,07_01_2015,174.40227145080573,
4_13_7,Farafenni,08_01_2015,253.35308052826738,
4_13_8,Farafenni,09_01_2015,259.28015766507485,
4_13_9,Farafenni,10_01_2015,81.87922725991812,
4_13_10,Farafenni,11_01_2015,2.27528958784722,
4_13_11,Farafenni,12_01_2015,0.6308707656637563,
4_14_0,Farafenni,01_01_2016,0.23322442650399633,
4_14_1,Farafenni,02_01_2016,0.034326443538805027,
4_14_2,Farafenni,03_01_2016,0.014807754488048972,
4_14_3,Farafenni,04_01_2016,0.0,
4_14_4,Farafenni,05_01_2016,3.1575565808359385,
4_14_5,Farafenni,06_01_2016,22.442696336788828,
4_14_6,Farafenni,07_01_2016,193.43665344638887,
4_14_7,Farafenni,08_01_2016,176.88139910465577,
4_14_8,Farafenni,09_01_2016,290.99073107235233,
4_14_9,Farafenni,10_01_2016,10.115232716930112,
4_14_10,Farafenni,11_01_2016,1.4780113500154046,
4_14_11,Farafenni,12_01_2016,0.5362850088480492,
4_15_0,Farafenni,01_01_2017,0.18177054103141388,
4_15_1,Farafenni,02_01_2017,0.02543601162947526,
4_15_2,Farafenni,03_01_2017,0.005228479500584161,
4_15_3,Farafenni,04_01_2017,0.08963166952896603,
4_15_4,Farafenni,05_01_2017,3.4672207313895407,
4_15_5,Farafenni,06_01_2017,62.575470910899796,
4_15_6,Farafenni,07_01_2017,253.45557372311043,
4_15_7,Farafenni,08_01_2017,358.08648452103046,
4_15_8,Farafenni,09_01_2017,88.72902681702641,
4_15_9,Farafenni,10_01_2017,29.517995216411588,
4_15_10,Farafenni,11_01_2017,1.3779371913583198,
4_15_11,Farafenni,12_01_2017,0.2706989592970141,
4_16_0,Farafenni,01_01_2018,0.13689500900815585,
4_16_1,Farafenni,02_01_2018,0.009455029417392095,
4_16_2,Farafenni,03_01_2018,0.00453487850181155,
4_16_3,Farafenni,04_01_2018,0.0,
4_16_4,Farafenni,05_01_2018,0.0,
4_16_5,Farafenni,06_01_2018,39.2553233450798,
4_16_6,Farafenni,07_01_2018,113.90878667199095,
4_16_7,Farafenni,08_01_2018,262.4446006209255,
4_16_8,Farafenni,09_01_2018,222.37270034360589,
4_16_9,Farafenni,10_01_2018,28.70614342642905,
4_16_10,Farafenni,11_01_2018,1.6691568759280464,
4_16_11,Farafenni,12_01_2018,0.26341857898710047,
4_17_0,Farafenni,01_01_2019,0.18556533284944152,
4_17_1,Farafenni,02_01_2019,0.024028919529039204,
4_17_2,Farafenni,03_01_2019,0.018849778543940113,
4_17_3,Farafenni,04_01_2019,0.09107898359356413,
4_17_4,Farafenni,05_01_2019,0.0,
4_17_5,Farafenni,06_01_2019,61.52712811814872,
4_17_6,Farafenni,07_01_2019,118.4257172708197,
4_17_7,Farafenni,08_01_2019,234.69423657738363,
4_17_8,Farafenni,09_01_2019,192.4160279966374,
4_17_9,Farafenni,10_01_2019,45.44230881340239,
4_17_10,Farafenni,11_01_2019,1.252094907197545,
4_17_11,Farafenni,12_01_2019,0.5384801058686803,
4_18_0,Farafenni,01_01_2020,0.14474112768917152,
4_18_1,Farafenni,02_01_2020,0.008409124760865557,
4_18_2,Farafenni,03_01_2020,0.0,
4_18_3,Farafenni,04_01_2020,0.0,
4_18_4,Farafenni,05_01_2020,1.0808127486662786,
4_18_5,Farafenni,06_01_2020,57.925180451958276,
4_18_6,Farafenni,07_01_2020,287.5892712119593,
4_18_7,Farafenni,08_01_2020,194.90817237341162,
4_18_8,Farafenni,09_01_2020,311.9555260686459,
4_18_9,Farafenni,10_01_2020,41.22282041932452,
4_18_10,Farafenni,11_01_2020,1.1156752534344856,
4_18_11,Farafenni,12_01_2020,0.3080161337938751,
5_0_0,Basse Santa su,01_01_2002,0.05435043993641043,
5_0_1,Basse Santa su,02_01_2002,0.347580800537061,
5_0_2,Basse Santa su,03_01_2002,0.017877982482148787,
5_0_3,Basse Santa su,04_01_2002,0.022991042233380037,
5_0_4,Basse Santa su,05_01_2002,0.8358066267011939,
5_0_5,Basse Santa su,06_01_2002,138.91105017218666,
5_0_6,Basse Santa su,07_01_2002,124.82780335394888,
5_0_7,Basse Santa su,08_01_2002,228.01170697687846,
5_0_8,Basse Santa su,09_01_2002,173.999678017946,
5_0_9,Basse Santa su,10_01_2002,60.33006211366072,
5_0_10,Basse Santa su,11_01_2002,0.30467972075015576,
5_0_11,Basse Santa su,12_01_2002,0.23039264254573502,
5_1_0,Basse Santa su,01_01_2003,0.055201750742087524,
5_1_1,Basse Santa su,02_01_2003,0.01959613848317002,
5_1_2,Basse Santa su,03_01_2003,6.145595194219233E-4,
5_1_3,Basse Santa su,04_01_2003,0.2524021976244016,
5_1_4,Basse Santa su,05_01_2003,3.524574537863695,
5_1_5,Basse Santa su,06_01_2003,114.14900215214226,
5_1_6,Basse Santa su,07_01_2003,188.27660884147764,
5_1_7,Basse Santa su,08_01_2003,328.37317482238086,
5_1_8,Basse Santa su,09_01_2003,193.84550066385245,
5_1_9,Basse Santa su,10_01_2003,61.20753067662326,
5_1_10,Basse Santa su,11_01_2003,0.001514165063915319,
5_1_11,Basse Santa su,12_01_2003,0.24493364773935755,
5_2_0,Basse Santa su,01_01_2004,0.057222028495178046,
5_2_1,Basse Santa su,02_01_2004,0.06482746836399489,
5_2_2,Basse Santa su,03_01_2004,0.0,
5_2_3,Basse Santa su,04_01_2004,0.006155350979493139,
5_2_4,Basse Santa su,05_01_2004,9.099714382933744,
5_2_5,Basse Santa su,06_01_2004,103.45300777303093,
5_2_6,Basse Santa su,07_01_2004,215.48288701779748,
5_2_7,Basse Santa su,08_01_2004,248.34050917597213,
5_2_8,Basse Santa su,09_01_2004,198.0548040564949,
5_2_9,Basse Santa su,10_01_2004,36.79783287810151,
5_2_10,Basse Santa su,11_01_2004,1.004538532504568,
5_2_11,Basse Santa su,12_01_2004,0.20764323777156246,
5_3_0,Basse Santa su,01_01_2005,0.03405116399054771,
5_3_1,Basse Santa su,02_01_2005,0.21003840569964125,
5_3_2,Basse Santa su,03_01_2005,0.0,
5_3_3,Basse Santa su,04_01_2005,0.26284597503778695,
5_3_4,Basse Santa su,05_01_2005,15.560869251367018,
5_3_5,Basse Santa su,06_01_2005,110.7780600099572,
5_3_6,Basse Santa su,07_01_2005,212.5288872381035,
5_3_7,Basse Santa su,08_01_2005,179.70825124947783,
5_3_8,Basse Santa su,09_01_2005,229.13298469968296,
5_3_9,Basse Santa su,10_01_2005,58.105340891587765,
5_3_10,Basse Santa su,11_01_2005,0.17940780879238455,
5_3_11,Basse Santa su,12_01_2005,0.17278154551513905,
5_4_0,Basse Santa su,01_01_2006,0.022827221724458214,
5_4_1,Basse Santa su,02_01_2006,0.26236562084844334,
5_4_2,Basse Santa su,03_01_2006,0.0,
5_4_3,Basse Santa su,04_01_2006,0.01862808656347372,
5_4_4,Basse Santa su,05_01_2006,6.055676728492052,
5_4_5,Basse Santa su,06_01_2006,114.35568447407282,
5_4_6,Basse Santa su,07_01_2006,138.41222492344582,
5_4_7,Basse Santa su,08_01_2006,226.27972582716723,
5_4_8,Basse Santa su,09_01_2006,222.02642923663052,
5_4_9,Basse Santa su,10_01_2006,75.38703258313672,
5_4_10,Basse Santa su,11_01_2006,0.5786023521060573,
5_4_11,Basse Santa su,12_01_2006,0.23129991595931013,
5_5_0,Basse Santa su,01_01_2007,0.03001846713839089,
5_5_1,Basse Santa su,02_01_2007,0.2341176108986971,
5_5_2,Basse Santa su,03_01_2007,0.09383640446271496,
5_5_3,Basse Santa su,04_01_2007,0.26778674077806286,
5_5_4,Basse Santa su,05_01_2007,10.291016178739373,
5_5_5,Basse Santa su,06_01_2007,53.9135291321844,
5_5_6,Basse Santa su,07_01_2007,179.42583987444814,
5_5_7,Basse Santa su,08_01_2007,233.53558908520563,
5_5_8,Basse Santa su,09_01_2007,111.36782704193713,
5_5_9,Basse Santa su,10_01_2007,35.22569947696196,
5_5_10,Basse Santa su,11_01_2007,0.3132886104329804,
5_5_11,Basse Santa su,12_01_2007,0.24486473743455048,
5_6_0,Basse Santa su,01_01_2008,0.012202747478431277,
5_6_1,Basse Santa su,02_01_2008,0.16089044791454998,
5_6_2,Basse Santa su,03_01_2008,0.0,
5_6_3,Basse Santa su,04_01_2008,0.003108277783389829,
5_6_4,Basse Santa su,05_01_2008,7.731445451058126,
5_6_5,Basse Santa su,06_01_2008,56.46893643909657,
5_6_6,Basse Santa su,07_01_2008,104.43897160411586,
5_6_7,Basse Santa su,08_01_2008,288.06433795721784,
5_6_8,Basse Santa su,09_01_2008,207.40769703769118,
5_6_9,Basse Santa su,10_01_2008,61.83842437284434,
5_6_10,Basse Santa su,11_01_2008,0.022883632629700418,
5_6_11,Basse Santa su,12_01_2008,0.05170427101490262,
5_7_0,Basse Santa su,01_01_2009,0.04389529622925923,
5_7_1,Basse Santa su,02_01_2009,0.0,
5_7_2,Basse Santa su,03_01_2009,0.05066503349279108,
5_7_3,Basse Santa su,04_01_2009,0.12133302858897617,
5_7_4,Basse Santa su,05_01_2009,5.04339853309517,
5_7_5,Basse Santa su,06_01_2009,85.65032667124161,
5_7_6,Basse Santa su,07_01_2009,166.8285566243698,
5_7_7,Basse Santa su,08_01_2009,326.9902638124997,
5_7_8,Basse Santa su,09_01_2009,216.96005867480832,
5_7_9,Basse Santa su,10_01_2009,30.952177203689107,
5_7_10,Basse Santa su,11_01_2009,1.871127898668255,
5_7_11,Basse Santa su,12_01_2009,0.24412017379941928,
5_8_0,Basse Santa su,01_01_2010,0.04652624725220867,
5_8_1,Basse Santa su,02_01_2010,0.35919802035075177,
5_8_2,Basse Santa su,03_01_2010,0.03350939922610814,
5_8_3,Basse Santa su,04_01_2010,4.3640026699874433E-4,
5_8_4,Basse Santa su,05_01_2010,5.367756594748993,
5_8_5,Basse Santa su,06_01_2010,117.60586768861351,
5_8_6,Basse Santa su,07_01_2010,151.1405698994308,
5_8_7,Basse Santa su,08_01_2010,261.80015229751575,
5_8_8,Basse Santa su,09_01_2010,207.74467579602998,
5_8_9,Basse Santa su,10_01_2010,44.99943435076224,
5_8_10,Basse Santa su,11_01_2010,0.014346595890725554,
5_8_11,Basse Santa su,12_01_2010,0.12856797816088097,
5_9_0,Basse Santa su,01_01_2011,0.042657748728169645,
5_9_1,Basse Santa su,02_01_2011,0.01936624213385562,
5_9_2,Basse Santa su,03_01_2011,0.0,
5_9_3,Basse Santa su,04_01_2011,0.0,
5_9_4,Basse Santa su,05_01_2011,10.64687087976847,
5_9_5,Basse Santa su,06_01_2011,74.02136303362762,
5_9_6,Basse Santa su,07_01_2011,116.984757171963,
5_9_7,Basse Santa su,08_01_2011,242.01292086137315,
5_9_8,Basse Santa su,09_01_2011,139.39350149621418,
5_9_9,Basse Santa su,10_01_2011,27.444490455744734,
5_9_10,Basse Santa su,11_01_2011,0.8859427068763535,
5_9_11,Basse Santa su,12_01_2011,0.11479566862518177,
5_10_0,Basse Santa su,01_01_2012,0.03122959319794974,
5_10_1,Basse Santa su,02_01_2012,0.4115867024386777,
5_10_2,Basse Santa su,03_01_2012,8.949275181289457E-4,
5_10_3,Basse Santa su,04_01_2012,0.0,
5_10_4,Basse Santa su,05_01_2012,21.84714556290553,
5_10_5,Basse Santa su,06_01_2012,104.85756378377381,
5_10_6,Basse Santa su,07_01_2012,160.79546798821337,
5_10_7,Basse Santa su,08_01_2012,192.29573084020254,
5_10_8,Basse Santa su,09_01_2012,223.88827166444452,
5_10_9,Basse Santa su,10_01_2012,29.53584217291612,
5_10_10,Basse Santa su,11_01_2012,0.6054452714312661,
5_10_11,Basse Santa su,12_01_2012,0.24705215764844515,
5_11_0,Basse Santa su,01_01_2013,0.03144252979059232,
5_11_1,Basse Santa su,02_01_2013,0.08307598718423916,
5_11_2,Basse Santa su,03_01_2013,0.010669469339607735,
5_11_3,Basse Santa su,04_01_2013,0.0,
5_11_4,Basse Santa su,05_01_2013,10.034061010470355,
5_11_5,Basse Santa su,06_01_2013,66.50427982420209,
5_11_6,Basse Santa su,07_01_2013,101.46737743068928,
5_11_7,Basse Santa su,08_01_2013,298.5727761140438,
5_11_8,Basse Santa su,09_01_2013,222.15573703156417,
5_11_9,Basse Santa su,10_01_2013,43.67032620813619,
5_11_10,Basse Santa su,11_01_2013,1.2438133650352674,
5_11_11,Basse Santa su,12_01_2013,0.058116496197726984,
5_12_0,Basse Santa su,01_01_2014,0.02848220671765626,
5_12_1,Basse Santa su,02_01_2014,0.030165000608787643,
5_12_2,Basse Santa su,03_01_2014,0.05573804205691321,
5_12_3,Basse Santa su,04_01_2014,0.0,
5_12_4,Basse Santa su,05_01_2014,14.188180025683959,
5_12_5,Basse Santa su,06_01_2014,45.71506742556421,
5_12_6,Basse Santa su,07_01_2014,97.73626452709595,
5_12_7,Basse Santa su,08_01_2014,165.21798234002026,
5_12_8,Basse Santa su,09_01_2014,151.06011144101168,
5_12_9,Basse Santa su,10_01_2014,69.19346997141334,
5_12_10,Basse Santa su,11_01_2014,0.044544045214595575,
5_12_11,Basse Santa su,12_01_2014,0.27146233905713024,
5_13_0,Basse Santa su,01_01_2015,0.056726938921378665,
5_13_1,Basse Santa su,02_01_2015,0.1994902666806167,
5_13_2,Basse Santa su,03_01_2015,0.034052277241132065,
5_13_3,Basse Santa su,04_01_2015,0.0,
5_13_4,Basse Santa su,05_01_2015,4.7505709028518615,
5_13_5,Basse Santa su,06_01_2015,59.95101962432658,
5_13_6,Basse Santa su,07_01_2015,140.52057227673214,
5_13_7,Basse Santa su,08_01_2015,293.666243760745,
5_13_8,Basse Santa su,09_01_2015,238.17961780345757,
5_13_9,Basse Santa su,10_01_2015,92.66789823657663,
5_13_10,Basse Santa su,11_01_2015,1.2926128540284514,
5_13_11,Basse Santa su,12_01_2015,0.19672542188109757,
5_14_0,Basse Santa su,01_01_2016,0.054657348449335445,
5_14_1,Basse Santa su,02_01_2016,0.38315663869136085,
5_14_2,Basse Santa su,03_01_2016,0.07113070937548087,
5_14_3,Basse Santa su,04_01_2016,6.686380528234771E-5,
5_14_4,Basse Santa su,05_01_2016,6.502581388629901,
5_14_5,Basse Santa su,06_01_2016,79.59901133256753,
5_14_6,Basse Santa su,07_01_2016,177.67602114883,
5_14_7,Basse Santa su,08_01_2016,221.10516226539548,
5_14_8,Basse Santa su,09_01_2016,266.6036942506582,
5_14_9,Basse Santa su,10_01_2016,16.125359871451973,
5_14_10,Basse Santa su,11_01_2016,1.216768844864337,
5_14_11,Basse Santa su,12_01_2016,0.18241522761667184,
5_15_0,Basse Santa su,01_01_2017,0.04701044181068445,
5_15_1,Basse Santa su,02_01_2017,0.11130157220393848,
5_15_2,Basse Santa su,03_01_2017,0.024840774716705476,
5_15_3,Basse Santa su,04_01_2017,0.14527571830057734,
5_15_4,Basse Santa su,05_01_2017,16.72744260740577,
5_15_5,Basse Santa su,06_01_2017,98.65978567699005,
5_15_6,Basse Santa su,07_01_2017,135.3702548239862,
5_15_7,Basse Santa su,08_01_2017,391.0828131505623,
5_15_8,Basse Santa su,09_01_2017,106.98450833185186,
5_15_9,Basse Santa su,10_01_2017,24.221557199279836,
5_15_10,Basse Santa su,11_01_2017,1.1964210110202445,
5_15_11,Basse Santa su,12_01_2017,0.049508180567523936,
5_16_0,Basse Santa su,01_01_2018,0.04281818251398372,
5_16_1,Basse Santa su,02_01_2018,0.2886750776512786,
5_16_2,Basse Santa su,03_01_2018,0.0,
5_16_3,Basse Santa su,04_01_2018,0.7705370616983379,
5_16_4,Basse Santa su,05_01_2018,0.012018029929618158,
5_16_5,Basse Santa su,06_01_2018,71.64346062063869,
5_16_6,Basse Santa su,07_01_2018,152.15020514707493,
5_16_7,Basse Santa su,08_01_2018,222.17453459648388,
5_16_8,Basse Santa su,09_01_2018,240.71763068712676,
5_16_9,Basse Santa su,10_01_2018,60.551566431770276,
5_16_10,Basse Santa su,11_01_2018,0.958062234733412,
5_16_11,Basse Santa su,12_01_2018,0.0695335072120826,
5_17_0,Basse Santa su,01_01_2019,0.05723132798454111,
5_17_1,Basse Santa su,02_01_2019,0.38039072196511825,
5_17_2,Basse Santa su,03_01_2019,9.137443436068795E-4,
5_17_3,Basse Santa su,04_01_2019,0.7718508910490688,
5_17_4,Basse Santa su,05_01_2019,0.34739215603745394,
5_17_5,Basse Santa su,06_01_2019,97.93722313144669,
5_17_6,Basse Santa su,07_01_2019,101.29488000637984,
5_17_7,Basse Santa su,08_01_2019,226.7410403011416,
5_17_8,Basse Santa su,09_01_2019,214.51570871894077,
5_17_9,Basse Santa su,10_01_2019,66.9043039518096,
5_17_10,Basse Santa su,11_01_2019,1.4275817940824662,
5_17_11,Basse Santa su,12_01_2019,0.19203016067345705,
5_18_0,Basse Santa su,01_01_2020,0.02595755500258997,
5_18_1,Basse Santa su,02_01_2020,0.23156959093785956,
5_18_2,Basse Santa su,03_01_2020,0.0,
5_18_3,Basse Santa su,04_01_2020,0.0,
5_18_4,Basse Santa su,05_01_2020,4.8977668033467205,
5_18_5,Basse Santa su,06_01_2020,119.73597181999091,
5_18_6,Basse Santa su,07_01_2020,224.04887424136055,
5_18_7,Basse Santa su,08_01_2020,183.34273483319896,
5_18_8,Basse Santa su,09_01_2020,305.5099838890066,
5_18_9,Basse Santa su,10_01_2020,70.04504841924826,
5_18_10,Basse Santa su,11_01_2020,0.0,
5_18_11,Basse Santa su,12_01_2020,0.12100303891501238,
6_0_0,Touba,01_01_2002,0.8964940213543012,
6_0_1,Touba,02_01_2002,0.26288362413520444,
6_0_2,Touba,03_01_2002,0.008047537759748712,
6_0_3,Touba,04_01_2002,0.0059552476597238,
6_0_4,Touba,05_01_2002,0.0,
6_0_5,Touba,06_01_2002,15.826074326890144,
6_0_6,Touba,07_01_2002,100.98444133419113,
6_0_7,Touba,08_01_2002,187.20863217133402,
6_0_8,Touba,09_01_2002,120.23078020852272,
6_0_9,Touba,10_01_2002,62.85015104245677,
6_0_10,Touba,11_01_2002,0.8021784749747181,
6_0_11,Touba,12_01_2002,0.9330279702009524,
6_1_0,Touba,01_01_2003,0.5010329281841897,
6_1_1,Touba,02_01_2003,0.15437363433252976,
6_1_2,Touba,03_01_2003,0.011255768427091022,
6_1_3,Touba,04_01_2003,0.020324635204040473,
6_1_4,Touba,05_01_2003,0.3898175792110642,
6_1_5,Touba,06_01_2003,10.031521765028458,
6_1_6,Touba,07_01_2003,112.29982870091374,
6_1_7,Touba,08_01_2003,146.68272425911644,
6_1_8,Touba,09_01_2003,137.53680612276324,
6_1_9,Touba,10_01_2003,24.130350947270102,
6_1_10,Touba,11_01_2003,0.006893609337701129,
6_1_11,Touba,12_01_2003,0.8070488725681105,
6_2_0,Touba,01_01_2004,0.5573922971257904,
6_2_1,Touba,02_01_2004,0.14521412728435565,
6_2_2,Touba,03_01_2004,2.3605067349148055E-6,
6_2_3,Touba,04_01_2004,0.053261444777020314,
6_2_4,Touba,05_01_2004,0.32978338667987306,
6_2_5,Touba,06_01_2004,32.920895822573655,
6_2_6,Touba,07_01_2004,117.835763311914,
6_2_7,Touba,08_01_2004,115.36484512325822,
6_2_8,Touba,09_01_2004,93.90750121838373,
6_2_9,Touba,10_01_2004,22.80904961436117,
6_2_10,Touba,11_01_2004,0.8063616782688544,
6_2_11,Touba,12_01_2004,0.8321329129373056,
6_3_0,Touba,01_01_2005,0.3738532971012158,
6_3_1,Touba,02_01_2005,0.16707364478545605,
6_3_2,Touba,03_01_2005,0.0,
6_3_3,Touba,04_01_2005,0.039762398574803744,
6_3_4,Touba,05_01_2005,0.4861096815743161,
6_3_5,Touba,06_01_2005,39.41321268836672,
6_3_6,Touba,07_01_2005,179.1777960082422,
6_3_7,Touba,08_01_2005,187.6386524454054,
6_3_8,Touba,09_01_2005,131.03648208652072,
6_3_9,Touba,10_01_2005,38.74485826579287,
6_3_10,Touba,11_01_2005,0.4635998197495246,
6_3_11,Touba,12_01_2005,0.8113198502202317,
6_4_0,Touba,01_01_2006,0.49875514168406004,
6_4_1,Touba,02_01_2006,0.20134495269192873,
6_4_2,Touba,03_01_2006,0.0066791587922174905,
6_4_3,Touba,04_01_2006,0.0,
6_4_4,Touba,05_01_2006,0.0,
6_4_5,Touba,06_01_2006,29.13330888132327,
6_4_6,Touba,07_01_2006,80.19745742102991,
6_4_7,Touba,08_01_2006,176.3994442240499,
6_4_8,Touba,09_01_2006,125.3204152277355,
6_4_9,Touba,10_01_2006,33.107383939667834,
6_4_10,Touba,11_01_2006,0.0,
6_4_11,Touba,12_01_2006,0.7859881011502369,
6_5_0,Touba,01_01_2007,0.6507373857707117,
6_5_1,Touba,02_01_2007,0.19583812352371116,
6_5_2,Touba,03_01_2007,0.0019510599012252008,
6_5_3,Touba,04_01_2007,0.031794240447638365,
6_5_4,Touba,05_01_2007,0.7236893124183587,
6_5_5,Touba,06_01_2007,13.582613189152045,
6_5_6,Touba,07_01_2007,98.50157071557553,
6_5_7,Touba,08_01_2007,114.32983659878151,
6_5_8,Touba,09_01_2007,216.08488632816076,
6_5_9,Touba,10_01_2007,6.051460300184504,
6_5_10,Touba,11_01_2007,0.0016367830195915174,
6_5_11,Touba,12_01_2007,0.7807945181202945,
6_6_0,Touba,01_01_2008,0.5553499232504,
6_6_1,Touba,02_01_2008,0.1184830162453933,
6_6_2,Touba,03_01_2008,0.0,
6_6_3,Touba,04_01_2008,0.0,
6_6_4,Touba,05_01_2008,0.0,
6_6_5,Touba,06_01_2008,53.25101973085907,
6_6_6,Touba,07_01_2008,137.8952261479818,
6_6_7,Touba,08_01_2008,136.8307600657199,
6_6_8,Touba,09_01_2008,148.80302398651088,
6_6_9,Touba,10_01_2008,17.392654901501,
6_6_10,Touba,11_01_2008,0.0,
6_6_11,Touba,12_01_2008,0.5462695571229348,
6_7_0,Touba,01_01_2009,0.9290179148321381,
6_7_1,Touba,02_01_2009,0.06068096752536252,
6_7_2,Touba,03_01_2009,0.0,
6_7_3,Touba,04_01_2009,0.0,
6_7_4,Touba,05_01_2009,0.0,
6_7_5,Touba,06_01_2009,17.643824642544743,
6_7_6,Touba,07_01_2009,136.6409858220058,
6_7_7,Touba,08_01_2009,202.68863978009225,
6_7_8,Touba,09_01_2009,140.3208468076328,
6_7_9,Touba,10_01_2009,11.008138075865824,
6_7_10,Touba,11_01_2009,0.2596289478096439,
6_7_11,Touba,12_01_2009,0.9470005878289499,
6_8_0,Touba,01_01_2010,0.6232284125626707,
6_8_1,Touba,02_01_2010,0.14545494356498506,
6_8_2,Touba,03_01_2010,0.0,
6_8_3,Touba,04_01_2010,0.0024563556317190108,
6_8_4,Touba,05_01_2010,0.3983291710974667,
6_8_5,Touba,06_01_2010,32.50019911362477,
6_8_6,Touba,07_01_2010,103.35306958106892,
6_8_7,Touba,08_01_2010,117.63644167765878,
6_8_8,Touba,09_01_2010,304.25809527875117,
6_8_9,Touba,10_01_2010,27.419730923617497,
6_8_10,Touba,11_01_2010,4.6239581389400487E-4,
6_8_11,Touba,12_01_2010,0.8015364198156605,
6_9_0,Touba,01_01_2011,0.8843183714374073,
6_9_1,Touba,02_01_2011,0.1632345535307223,
6_9_2,Touba,03_01_2011,0.0,
6_9_3,Touba,04_01_2011,0.007824810880059187,
6_9_4,Touba,05_01_2011,0.0,
6_9_5,Touba,06_01_2011,21.235876083014116,
6_9_6,Touba,07_01_2011,64.89179948767092,
6_9_7,Touba,08_01_2011,186.28425105755383,
6_9_8,Touba,09_01_2011,129.58136645638274,
6_9_9,Touba,10_01_2011,25.078944065723995,
6_9_10,Touba,11_01_2011,0.5575808437172799,
